Cargo,GRUPO EMPRESA,Matricula,Idade,Estado,Classif. Salário,Situação,Tempo de Empresa,Vale Aliment.,Vale Refei.,Vale Transp.,Qtd. Dependentes,Conv. Médico,Conv. Odonto,Qtd. Promoções,Predição
AUX SERV GERAIS,EMPRESA B,B01491,42,SP,Médio,0,"0,25","1,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04436,42,SP,Médio,0,"0,25","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA C,C02359,42,SP,Médio,0,"0,26","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
PINTOR PREDIAL,EMPRESA A,A09472,42,TO,Baixo,0,"0,26","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
SOLDADOR,EMPRESA A,A06444,42,MG,Médio,0,"0,27","0,0","0,0","0,0","1,0","1,0","1,0","0,0",Será desligado
PEDREIRO,EMPRESA A,A03188,42,RJ,Alto,0,"0,27","1,0","0,0","1,0","4,0","1,0","1,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A06939,42,MG,Alto,0,"0,28","0,0","0,0","0,0","4,0","1,0","1,0","0,0",Será desligado
ELETRICISTA MONTADOR,EMPRESA A,A07705,42,PR,Médio,0,"0,29","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
SUPERVISOR PROJ SR,EMPRESA A,A06631,42,RJ,Baixo,0,"0,29","0,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A05143,42,SP,Médio,0,"0,29","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A03099,42,MG,Médio,0,"0,3","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A04540,42,MG,Médio,0,"0,3","0,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
OFICIAL DE MANUTENCAO,EMPRESA C,C02243,42,MS,Baixo,0,"0,3","0,0","0,0","0,0","6,0","0,0","0,0","0,0",Será desligado
CARPINTEIRO,EMPRESA A,A01966,42,RJ,Alto,0,"0,31","1,0","0,0","1,0","1,0","1,0","0,0","0,0",Será desligado
ANALISTASISTA ADM JR,EMPRESA A,A01879,42,SP,Médio,0,"0,31","0,0","0,0","0,0","3,0","1,0","0,0","0,0",Será desligado
TELHADISTA,EMPRESA C,C00198,42,SP,Médio,0,"0,31","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
SUPERVISOR,EMPRESA B,B00757,42,SP,Médio,0,"0,32","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
VIGIA DE OBRA,EMPRESA A,A07109,42,MG,Baixo,0,"0,33","1,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
MECANICO LIDER,EMPRESA A,A05315,42,MT,Baixo,0,"0,33","1,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03881,42,RS,Alto,0,"0,33","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03979,42,SP,Médio,0,"0,33","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AUXILIAR LOGISTICA,EMPRESA B,B05034,42,SP,Médio,0,"0,33","1,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A06957,42,SP,Médio,0,"0,34","0,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B05117,42,MT,Médio,0,"0,35","1,0","0,0","1,0","3,0","0,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00924,42,SP,Médio,0,"0,35","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
CALDEIREIRO PL,EMPRESA A,A03999,42,MG,Médio,0,"0,36","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
CALDEIREIRO PL,EMPRESA A,A00635,42,SP,Baixo,0,"0,36","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AJUDANTE DE MECANICO,EMPRESA A,A00348,42,SP,Médio,0,"0,37","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
LIDER DE LIMPEZA,EMPRESA B,B04900,42,SP,Médio,0,"0,37","0,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
TECNICO CAMPO PL,EMPRESA A,A02287,42,SP,Médio,0,"0,39","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
ALMOXARIFE JUNIOR,EMPRESA A,A07055,42,RJ,Médio,0,"0,4","1,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
ELETROMECANICO PL,EMPRESA C,C00226,42,SP,Médio,0,"0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
SUPERVISOR,EMPRESA A,A03950,42,SP,Alto,0,"0,4","0,0","0,0","0,0","1,0","0,0","0,0","1,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A07025,42,SP,Alto,0,"0,4","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
TELHADISTA,EMPRESA C,C00175,42,SP,Médio,0,"0,4","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B05550,42,SP,Alto,0,"0,41","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A01686,42,MG,Baixo,0,"0,42","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
SUPERVISOR,EMPRESA A,A01673,42,MG,Médio,0,"0,42","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
LIDER DE LOGISTICA,EMPRESA B,B04006,42,SP,Baixo,0,"0,42","0,0","0,0","1,0","3,0","0,0","0,0","0,0",Será desligado
TECNICO CAMPO JR,EMPRESA A,A01820,42,MS,Alto,0,"0,43","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00398,42,RJ,Médio,0,"0,43","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
ELETRICISTA INSTALADOR,EMPRESA A,A09641,42,SP,Alto,0,"0,43","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A04175,42,SP,Médio,0,"0,45","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A03676,42,SP,Médio,0,"0,45","0,0","0,0","0,0","1,0","1,0","0,0","0,0",Será desligado
JARDINEIRO,EMPRESA B,B06440,42,TO,Médio,0,"0,45","0,0","0,0","0,0","0,0","0,0","1,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A06510,42,MG,Médio,0,"0,46","1,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
SOLDADOR PL,EMPRESA A,A04206,42,MG,Médio,0,"0,46","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
ENG PROJETOS SR,EMPRESA A,A05854,42,SP,Médio,0,"0,46","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
ESPEC DE MANUTENCAO,EMPRESA A,A03365,42,SP,Médio,0,"0,46","0,0","0,0","0,0","3,0","1,0","0,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A05027,42,SP,Alto,0,"0,46","0,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
AUX ALMOXARIFE,EMPRESA A,A01239,42,MG,Médio,0,"0,47","0,0","0,0","0,0","1,0","1,0","1,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A07901,42,MG,Médio,0,"0,47","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
SOLDADOR,EMPRESA A,A04872,42,MG,Baixo,0,"0,47","1,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B00009,42,SP,Médio,0,"0,47","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ANALISTASISTA ADM SR,EMPRESA A,A04568,42,SP,Médio,0,"0,47","1,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA A,A09093,42,MS,Médio,0,"0,48","0,0","0,0","0,0","1,0","1,0","1,0","0,0",Será desligado
PORTEIRO,EMPRESA B,B05494,42,MT,Médio,0,"0,48","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00846,42,SP,Médio,0,"0,48","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
LIDER DE LIMPEZA,EMPRESA B,B00075,42,SP,Médio,0,"0,48","0,0","0,0","0,0","5,0","0,0","0,0","1,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A03517,42,SP,Médio,0,"0,48","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A05006,42,SP,Alto,0,"0,48","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A06218,42,MG,Médio,0,"0,49","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A03514,42,SP,Médio,0,"0,49","0,0","0,0","0,0","1,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A00938,42,MG,Médio,0,"0,5","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
ENCARREGADO,EMPRESA A,A07837,42,MG,Alto,0,"0,5","1,0","0,0","0,0","3,0","0,0","0,0","1,0",Será desligado
TEC EM SEGURANCA JR,EMPRESA A,A06854,42,MG,Alto,0,"0,5","0,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
SOLDADOR TIG,EMPRESA A,A03025,42,RJ,Alto,0,"0,5","1,0","0,0","1,0","5,0","1,0","1,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A03700,42,SP,Médio,0,"0,5","0,0","0,0","0,0","4,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02067,42,PR,Médio,0,"0,51","0,0","0,0","1,0","2,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A08089,42,MT,Alto,0,"0,52","1,0","0,0","1,0","3,0","0,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B01797,42,PR,Médio,0,"0,52","1,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01393,42,SP,Médio,0,"0,52","1,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03576,42,SP,Médio,0,"0,52","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUXILIAR DE LAVANDER,EMPRESA B,B02620,42,SP,Médio,0,"0,52","0,0","0,0","0,0","2,0","0,0","0,0","1,0",Será desligado
CONFERENTE PL,EMPRESA B,B00478,42,SP,Médio,0,"0,53","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
JARDINEIRO,EMPRESA B,B03767,42,GO,Médio,0,"0,54","0,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
ENG PROJETOS SR,EMPRESA A,A04508,42,SP,Médio,0,"0,54","0,0","0,0","0,0","3,0","1,0","1,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A04700,42,SP,Médio,0,"0,54","0,0","0,0","0,0","1,0","1,0","1,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A07885,42,MG,Médio,0,"0,56","1,0","0,0","0,0","1,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A02975,42,RJ,Médio,0,"0,56","1,0","0,0","0,0","2,0","0,0","1,0","0,0",Será desligado
PEDREIRO,EMPRESA A,A00631,42,RJ,Médio,0,"0,56","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
ENCARREGADO PL,EMPRESA A,A02915,42,SP,Médio,0,"0,56","0,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
MECANICO REFRIG PL,EMPRESA C,C02137,42,SP,Alto,0,"0,56","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03537,42,SP,Médio,0,"0,58","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA JR,EMPRESA A,A06182,42,MG,Médio,0,"0,59","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A00784,42,MT,Médio,0,"0,59","0,0","0,0","0,0","2,0","0,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B05393,42,SP,Alto,0,"0,59","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
TECNICO CAMPO PL,EMPRESA A,A01817,42,SP,Alto,0,"0,59","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
TEC. ELETRICISTA PL,EMPRESA A,A04438,42,MG,Baixo,0,"0,6","0,0","0,0","0,0","3,0","1,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04435,42,MT,Médio,0,"0,62","0,0","0,0","0,0","2,0","0,0","0,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01669,42,SP,Médio,0,"0,62","1,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
SOLDADOR,EMPRESA A,A08560,42,MG,Médio,0,"0,63","1,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04055,42,MG,Médio,0,"0,64","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A00935,42,MG,Médio,0,"0,64","0,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
TEC EM SEGURANCA JR,EMPRESA A,A08103,42,MG,Alto,0,"0,64","1,0","0,0","0,0","2,0","1,0","1,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04596,42,MT,Médio,0,"0,64","0,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
MECANICO PL,EMPRESA A,A03020,42,MT,Alto,0,"0,64","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B05807,42,PE,Médio,0,"0,64","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04286,42,SP,Médio,0,"0,64","0,0","0,0","0,0","1,0","0,0","1,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A03535,42,SP,Médio,0,"0,64","0,0","0,0","0,0","1,0","0,0","1,0","0,0",Será desligado
SOLDADOR ER,EMPRESA A,A03998,42,MG,Baixo,0,"0,65","0,0","0,0","0,0","2,0","0,0","1,0","1,0",Será desligado
ELETR. MANUTENCAO SR,EMPRESA A,A07296,42,MT,Alto,0,"0,65","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A03134,42,SP,Alto,0,"0,66","0,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04446,42,MT,Médio,0,"0,67","0,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA C,C02749,42,SP,Alto,0,"0,67","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A06655,42,SP,Alto,0,"0,67","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02305,42,MT,Médio,0,"0,68","1,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA A,A03431,42,SP,Médio,0,"0,68","0,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04659,42,SP,Alto,0,"0,68","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
MECANICO REFRIG PL,EMPRESA A,A06408,42,SP,Alto,0,"0,68","0,0","0,0","1,0","1,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03760,42,ES,Médio,0,"0,71","1,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04203,42,SP,Alto,0,"0,71","0,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A06501,42,SP,Alto,0,"0,71","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA PL,EMPRESA A,A06364,42,SP,Médio,0,"0,71","0,0","0,0","0,0","5,0","0,0","1,0","0,0",Será desligado
ASSIST ADM PL,EMPRESA A,A08630,42,TO,Baixo,0,"0,72","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX ADM JR,EMPRESA A,A04848,42,MT,Alto,0,"0,74","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ENCARREGADO PL,EMPRESA A,A01654,42,SP,Médio,0,"0,76","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04785,42,ES,Alto,0,"0,77","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUXILIAR LOGISTICA,EMPRESA A,A01485,42,MG,Médio,0,"0,77","1,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03327,42,SP,Médio,0,"0,78","0,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
TEC PLANEJA PL,EMPRESA A,A07102,42,SP,Alto,0,"0,78","0,0","0,0","1,0","4,0","0,0","1,0","0,0",Será desligado
PINTOR PREDIAL,EMPRESA A,A03081,42,RJ,Alto,0,"0,79","1,0","0,0","1,0","1,0","1,0","0,0","0,0",Será desligado
OP. EST. TRAT ESGOTO,EMPRESA B,B01209,42,SP,Baixo,0,"0,79","1,0","0,0","0,0","3,0","0,0","0,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B06438,42,TO,Alto,0,"0,79","0,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
FAXINEIRO INDUSTRIAL,EMPRESA B,B02993,42,BA,Médio,0,"0,8","0,0","0,0","0,0","1,0","1,0","1,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04445,42,MT,Médio,0,"0,81","0,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B00930,42,SP,Médio,0,"0,81","1,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03328,42,SP,Médio,0,"0,81","0,0","0,0","0,0","2,0","0,0","0,0","1,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA A,A07118,42,MT,Alto,0,"0,82","1,0","0,0","1,0","4,0","0,0","0,0","0,0",Será desligado
OPERADOR UTILIDADES,EMPRESA B,B04593,42,SP,Alto,0,"0,82","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA A,A04775,42,MT,Médio,0,"0,83","1,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00566,42,SP,Médio,0,"0,83","0,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
ANALISTASISTA PLANEJAMENT PL,EMPRESA A,A08178,42,MG,Médio,0,"0,84","0,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A02082,42,RJ,Médio,0,"0,84","1,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03016,42,SP,Médio,0,"0,85","0,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00050,42,MG,Baixo,0,"0,87","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B05521,42,GO,Alto,0,"0,88","0,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B02978,42,SP,Médio,0,"0,88","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
LIDER DE LIMPEZA,EMPRESA B,B06040,42,MT,Médio,0,"0,91","1,0","0,0","0,0","3,0","0,0","1,0","1,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA A,A00003,42,SP,Médio,0,"0,91","0,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B06054,42,PE,Alto,0,"0,92","0,0","0,0","0,0","1,0","0,0","1,0","0,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA A,A05730,42,SP,Médio,0,"0,92","1,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04945,42,MT,Médio,0,"0,93","0,0","0,0","0,0","0,0","0,0","1,0","2,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B02062,42,SP,Médio,0,"0,94","0,0","0,0","1,0","2,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B01486,42,MG,Médio,0,"0,96","1,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
SUPERVISOR PROJ PL,EMPRESA A,A04598,42,SP,Alto,0,"0,96","0,0","0,0","0,0","1,0","1,0","1,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01261,42,SP,Médio,0,"0,98","1,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
SUPERVISOR,EMPRESA A,A02983,42,MG,Médio,0,"0,99","0,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C01932,42,PR,Alto,0,"0,99","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B05890,42,SP,Alto,0,"0,99","0,0","0,0","0,0","1,0","0,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00572,42,SP,Médio,0,"0,99","0,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03770,42,GO,Médio,0,1,"0,0","0,0","0,0","2,0","1,0","1,0","1,0",Será desligado
MECANICO SR,EMPRESA A,A05654,42,MT,Alto,0,1,"1,0","0,0","1,0","3,0","0,0","0,0","1,0",Será desligado
JARDINEIRO,EMPRESA B,B01959,42,SP,Médio,0,1,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04338,42,SP,Alto,0,"1,01","1,0","0,0","1,0","2,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04527,42,SP,Alto,0,"1,01","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B05758,42,SP,Alto,0,"1,01","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA PL,EMPRESA A,A07589,42,MG,Médio,0,"1,02","0,0","0,0","0,0","0,0","1,0","0,0","2,0",Será desligado
ASSIST ADM PL,EMPRESA B,B00544,42,SP,Médio,0,"1,03","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
MECANICO DE USINAGEM,EMPRESA A,A02852,42,MG,Alto,0,"1,06","1,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
MECANICO JR,EMPRESA A,A00959,42,MG,Médio,0,"1,06","0,0","0,0","0,0","1,0","1,0","1,0","0,0",Será desligado
CALDEIREIRO PL,EMPRESA A,A06399,42,MG,Alto,0,"1,08","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
SUPERVISOR,EMPRESA A,A02221,42,SP,Alto,0,"1,08","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
MECANICO SR,EMPRESA A,A08417,42,MT,Médio,0,"1,09","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Não sera desligado
SOLDADOR PL,EMPRESA A,A02946,42,SP,Médio,0,"1,12","0,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
ASSIST ADM PL,EMPRESA A,A04476,42,SP,Alto,0,"1,13","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B04668,42,SP,Alto,0,"1,14","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA A,A01416,42,SP,Alto,0,"1,14","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03825,42,MT,Médio,0,"1,16","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX DE MANUTENCAO JR,EMPRESA A,A01018,42,RJ,Médio,0,"1,17","1,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A05323,42,MG,Médio,0,"1,18","0,0","0,0","0,0","3,0","0,0","0,0","2,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B06207,42,MG,Alto,0,"1,19","0,0","0,0","1,0","1,0","1,0","1,0","0,0",Será desligado
SUPERVISOR PL,EMPRESA A,A04799,42,MG,Médio,0,"1,19","1,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
TEC. MECANICO,EMPRESA A,A04891,42,MG,Baixo,0,"1,2","1,0","0,0","0,0","1,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04229,42,RS,Médio,0,"1,21","0,0","0,0","1,0","1,0","0,0","0,0","1,0",Será desligado
JARDINEIRO,EMPRESA B,B00520,42,SP,Médio,0,"1,21","0,0","0,0","1,0","2,0","0,0","0,0","0,0",Será desligado
TEC. ELETROELETRONIC,EMPRESA A,A04289,42,SP,Alto,0,"1,21","0,0","0,0","0,0","4,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04950,42,SP,Alto,0,"1,22","1,0","0,0","1,0","1,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A00851,42,MG,Médio,0,"1,24","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A06136,42,MS,Alto,0,"1,24","0,0","0,0","0,0","3,0","0,0","0,0","1,0",Será desligado
SUPERVISOR,EMPRESA B,B00755,42,SP,Médio,0,"1,24","1,0","0,0","0,0","2,0","0,0","0,0","2,0",Será desligado
ENCANADOR,EMPRESA C,C00087,42,BA,Baixo,0,"1,25","0,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
MECANICO SR,EMPRESA A,A05638,42,MG,Alto,0,"1,25","0,0","0,0","0,0","2,0","0,0","0,0","1,0",Será desligado
MECANICO SR,EMPRESA A,A06679,42,MT,Alto,0,"1,33","1,0","0,0","1,0","3,0","1,0","1,0","1,0",Não sera desligado
LIDER DE TURMA,EMPRESA B,B01531,42,ES,Médio,0,"1,34","1,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
AJUDANTE DE MECANICO,EMPRESA A,A06604,42,SP,Alto,0,"1,36","0,0","0,0","0,0","0,0","0,0","1,0","0,0",Será desligado
